id_grupo,id_materia,p1,p2,p3,o,pf,e1,e2,esp,matricula_hash
2908,13346,8.0,9.2,8.0,9.0,8.7,-10.0,-10.0,-10.0,f894b52e171ab51845be3b40d155aca0a8850fa54945d5d204d4288ff0b1c85c
2908,13347,7.4,7.1,6.7,8.0,7.6,-10.0,-10.0,-10.0,318e5404a78ced86eb5293be31aa0ff16e4eed7dd89c3830e2bbc9a545d9bf6a
2908,13347,5.2,6.7,8.6,8.8,7.8,-10.0,-10.0,-10.0,bea3cca339e25bd1680976c89c350ba32b372f707fd8a940cf3c7151c90dc9a4
2908,13347,10.0,10.0,10.0,10.0,10.0,-10.0,-10.0,-10.0,4fcd7f2e534234d2cc8268c09b51fd3d4dae407933b5e9162c932867188a1edd
2908,13347,10.0,8.7,8.8,8.8,9.0,-10.0,-10.0,-10.0,db80fff9f62c90c1ba6486ea43437176379217aee3c2ccf83b31f7dcb7e3e557
2908,13347,9.8,10.0,10.0,9.9,9.9,-10.0,-10.0,-10.0,7e4fea4d8dbad932f5b3f293b8999aafb63dac27c7d0a6ea12a2f7ebfda783a1
2908,13347,6.5,7.9,6.6,8.7,7.9,-10.0,-10.0,-10.0,4be263815753f7f35f80dfd6449f8af46408aad068465002eebb5e6a20765bd4
2908,13347,7.0,6.0,7.5,7.5,7.2,-10.0,-10.0,-10.0,61971b1e7e723870f3d0e13a1118ad4028d335c8f9adbbdf7f6aa1355497161f
2908,13347,3.9,8.9,7.6,8.7,7.8,-10.0,-10.0,-10.0,f894b52e171ab51845be3b40d155aca0a8850fa54945d5d204d4288ff0b1c85c
2908,13348,7.5,9.0,10.0,9.0,8.9,-10.0,-10.0,-10.0,318e5404a78ced86eb5293be31aa0ff16e4eed7dd89c3830e2bbc9a545d9bf6a
2908,13348,6.0,9.0,7.0,7.7,7.5,-10.0,-10.0,-10.0,bea3cca339e25bd1680976c89c350ba32b372f707fd8a940cf3c7151c90dc9a4
2908,13348,10.0,10.0,10.0,10.0,10.0,-10.0,-10.0,-10.0,4fcd7f2e534234d2cc8268c09b51fd3d4dae407933b5e9162c932867188a1edd
2908,13348,10.0,10.0,10.0,10.0,10.0,-10.0,-10.0,-10.0,db80fff9f62c90c1ba6486ea43437176379217aee3c2ccf83b31f7dcb7e3e557
2908,13348,9.0,10.0,10.0,10.0,9.9,-10.0,-10.0,-10.0,7e4fea4d8dbad932f5b3f293b8999aafb63dac27c7d0a6ea12a2f7ebfda783a1
2908,13348,9.0,9.5,9.0,8.0,8.6,-10.0,-10.0,-10.0,4be263815753f7f35f80dfd6449f8af46408aad068465002eebb5e6a20765bd4
2908,13348,7.5,8.0,10.0,10.0,9.3,-10.0,-10.0,-10.0,61971b1e7e723870f3d0e13a1118ad4028d335c8f9adbbdf7f6aa1355497161f
2908,13348,5.5,6.0,9.0,10.0,8.4,-10.0,-10.0,-10.0,f894b52e171ab51845be3b40d155aca0a8850fa54945d5d204d4288ff0b1c85c
2908,13349,7.6,6.4,5.2,2.8,4.6,6.0,-10.0,-10.0,318e5404a78ced86eb5293be31aa0ff16e4eed7dd89c3830e2bbc9a545d9bf6a
2908,13349,5.2,4.0,8.0,2.5,4.1,6.0,-10.0,-10.0,bea3cca339e25bd1680976c89c350ba32b372f707fd8a940cf3c7151c90dc9a4
2908,13349,10.0,9.5,10.0,10.0,9.9,-10.0,-10.0,-10.0,4fcd7f2e534234d2cc8268c09b51fd3d4dae407933b5e9162c932867188a1edd
2908,13349,9.2,8.4,6.0,5.0,6.5,-10.0,-10.0,-10.0,db80fff9f62c90c1ba6486ea43437176379217aee3c2ccf83b31f7dcb7e3e557
2908,13349,10.0,9.0,7.2,8.3,8.5,-10.0,-10.0,-10.0,7e4fea4d8dbad932f5b3f293b8999aafb63dac27c7d0a6ea12a2f7ebfda783a1
2908,13349,6.8,7.6,5.2,3.0,4.8,6.0,-10.0,-10.0,4be263815753f7f35f80dfd6449f8af46408aad068465002eebb5e6a20765bd4
2908,13349,6.0,5.0,7.6,2.0,4.1,8.0,-10.0,-10.0,61971b1e7e723870f3d0e13a1118ad4028d335c8f9adbbdf7f6aa1355497161f
2908,13349,5.0,6.3,4.4,3.0,4.1,6.0,-10.0,-10.0,f894b52e171ab51845be3b40d155aca0a8850fa54945d5d204d4288ff0b1c85c
