id_grupo,id_materia,p1,p2,p3,o,pf,e1,e2,esp,matricula_hash
1571,7364,0.0,1.5,0.0,0.0,0.2,2.5,6.0,-10.0,d5f6201045bef702e4ec15a42479b3ab872f44a344c3b92d0e508a79e8536355
1571,7364,6.2,3.0,1.5,10.0,6.7,-10.0,-10.0,-10.0,7fcccd2e91cac6716b9cc43171c7a44339768bd1d489204c69932a0fc3338a75
1571,7364,0.0,3.0,-5.0,-5.0,0.5,-8.0,-8.0,-10.0,cf14536f2a46c311068005b516a4a92078366eb4827c958ca9ad7667732ec8f5
1571,7364,0.0,1.5,0.0,0.0,0.2,3.0,6.0,-10.0,2137375002c5745ee730f1cf6bbf559d7e01008cda868b6ea8808df56ffdf32c
1571,7364,0.0,1.5,0.0,0.0,0.2,3.0,6.0,-10.0,9fdf218670bfab7d5a065bda1e0cc5f3fe16a39104bbb9e695cd9c6a7df3d10c
1571,7364,-5.0,0.0,-5.0,-5.0,0.0,-10.0,-10.0,-10.0,ee45e5f03001c8738557d4ffb2ed0d51b50a676f50fbd253fba69b0b60d78f78
1571,7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,6e058d2bc45c53990140f449718c43171676e3f4a8f47af0099bf0e7e89e3ea8
1571,7364,7.0,1.5,1.0,0.0,1.5,7.0,-10.0,-10.0,3c22416d62de88ade7dca7a946114dca7cd93548d1ed238091624a041c0f6d1a
1571,7364,0.0,0.0,0.0,0.0,0.0,3.0,6.0,-10.0,67835bf68a4c214c2708208a05128d68b6c99093a401793b8402313be5af1c28
1571,7364,2.8,3.0,0.0,0.0,0.9,3.5,2.0,-10.0,95d85c48f1c957cdf54cf3d23a108ff14b2dcfed6c50d77ad1d3e2a743a652d7
1571,7364,1.6,0.0,-5.0,0.0,0.2,0.0,4.5,-10.0,c650b0be6d9bc0b0e4dccc0b78ff317f821b16da1e63d578c696c8cfc8d487da
1571,7364,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,6.0,41de310b7038e02af2ac8e64ded89af1b73bf0179711c950492870ed2215469f
1571,7364,1.6,1.5,0.0,0.0,0.5,0.0,6.0,-10.0,6a4b6912997e493df6141782f6521aec73cd46e71733def49bb02661c7692927
1571,7364,0.0,3.0,2.5,0.0,0.9,6.0,-10.0,-10.0,c41da0ba151991200b5939ee46a9ea0f86b10923a2963427608e813bc0725199
1571,7364,0.5,0.0,0.0,0.0,0.0,1.5,3.0,-10.0,7fb9161c14b656f235ad99ce67df4b6606976dfc0881dec3104c783fd4c71dbc
1571,7364,0.0,-8.0,0.0,0.0,0.0,1.0,4.5,-10.0,4383932377691d2dd472a2a221208eeac94c518173dd00f826ca49dcea5a099b
1571,7364,0.8,3.0,0.0,0.0,0.6,4.0,3.0,6.0,c31a87963fa0ecd54a7cb6ea6a3faabd9fab609beafe6172868e9b06f9a1b8d7
1571,7364,0.0,0.0,0.0,0.0,0.0,4.0,6.0,-10.0,1242e2c1245ee3d3f751db52e65b0e8fd28fe4af27dea6b844215e60a850c63e
1571,7365,8.5,9.5,-5.0,-8.0,3.0,-10.0,-10.0,-10.0,99be83890b90c8fdd1ca6a6317c1e631b91d422775d1dd1ae6f39f0950e4a6a9
1571,7365,-5.0,-5.0,-5.0,-8.0,0.0,-10.0,-10.0,-10.0,17b9c96024c932378cfc52cfcc55b9d1cfe473f5665eae8606c784a9c4f3c843
1571,7365,9.0,9.5,9.0,10.0,9.5,-10.0,-10.0,-10.0,801bfa7f37b377660319f14b3bb875f7d993c5df24db60632f4fce90352fa9a4
1571,7365,9.0,9.5,9.0,9.4,9.2,-10.0,-10.0,-10.0,3f7e100eec70898f582a5f724ee042409c6e8e2b211b9884235444be300e7230
1571,7365,9.0,9.5,9.0,10.0,9.5,-10.0,-10.0,-10.0,cff590d903959827251ff49173aee7e838f06d9b40c3783ce6235539d3727ead
1571,7365,8.0,9.8,9.0,9.5,9.2,-10.0,-10.0,-10.0,d5f6201045bef702e4ec15a42479b3ab872f44a344c3b92d0e508a79e8536355
1571,7365,9.5,9.3,9.0,9.4,9.3,-10.0,-10.0,-10.0,7fcccd2e91cac6716b9cc43171c7a44339768bd1d489204c69932a0fc3338a75
1571,7365,8.0,8.0,6.0,9.4,8.3,-10.0,-10.0,-10.0,f1c3aedff07ad524d55d67fc9ce591d8d68924c97c2f9d3ce7060beb2d2827ca
1571,7365,8.5,9.5,6.0,9.5,8.7,-10.0,-10.0,-10.0,2137375002c5745ee730f1cf6bbf559d7e01008cda868b6ea8808df56ffdf32c
1571,7365,9.5,10.0,9.0,9.4,9.4,-10.0,-10.0,-10.0,9fdf218670bfab7d5a065bda1e0cc5f3fe16a39104bbb9e695cd9c6a7df3d10c
1571,7365,9.0,9.5,9.0,9.5,9.3,-10.0,-10.0,-10.0,c650b0be6d9bc0b0e4dccc0b78ff317f821b16da1e63d578c696c8cfc8d487da
1571,7365,8.5,9.3,9.0,9.5,9.2,-10.0,-10.0,-10.0,6a4b6912997e493df6141782f6521aec73cd46e71733def49bb02661c7692927
1571,7365,9.5,10.0,9.0,9.4,9.4,-10.0,-10.0,-10.0,c41da0ba151991200b5939ee46a9ea0f86b10923a2963427608e813bc0725199
1571,7365,8.0,9.5,9.0,9.5,9.1,-10.0,-10.0,-10.0,7fb9161c14b656f235ad99ce67df4b6606976dfc0881dec3104c783fd4c71dbc
1571,7365,8.0,9.8,9.0,9.5,9.2,-10.0,-10.0,-10.0,4383932377691d2dd472a2a221208eeac94c518173dd00f826ca49dcea5a099b
1571,7365,9.0,9.5,9.0,10.0,9.5,-10.0,-10.0,-10.0,c31a87963fa0ecd54a7cb6ea6a3faabd9fab609beafe6172868e9b06f9a1b8d7
1571,7365,8.0,10.0,9.0,9.5,9.2,-10.0,-10.0,-10.0,1242e2c1245ee3d3f751db52e65b0e8fd28fe4af27dea6b844215e60a850c63e
1571,7366,7.4,-5.0,-5.0,-5.0,1.2,-10.0,-10.0,-10.0,99be83890b90c8fdd1ca6a6317c1e631b91d422775d1dd1ae6f39f0950e4a6a9
1571,7366,-5.0,-5.0,-5.0,-5.0,0.0,-10.0,-10.0,-10.0,17b9c96024c932378cfc52cfcc55b9d1cfe473f5665eae8606c784a9c4f3c843
1571,7366,8.4,9.1,9.2,9.2,9.0,-10.0,-10.0,-10.0,3f7e100eec70898f582a5f724ee042409c6e8e2b211b9884235444be300e7230
1571,7366,8.0,8.2,9.0,5.6,7.0,-10.0,-10.0,-10.0,cff590d903959827251ff49173aee7e838f06d9b40c3783ce6235539d3727ead
1571,7366,8.7,8.2,9.2,8.0,8.3,-10.0,-10.0,-10.0,d5f6201045bef702e4ec15a42479b3ab872f44a344c3b92d0e508a79e8536355
1571,7366,8.7,8.6,9.5,9.2,9.0,-10.0,-10.0,-10.0,7fcccd2e91cac6716b9cc43171c7a44339768bd1d489204c69932a0fc3338a75
1571,7366,8.3,8.6,9.5,9.2,9.0,-10.0,-10.0,-10.0,f1c3aedff07ad524d55d67fc9ce591d8d68924c97c2f9d3ce7060beb2d2827ca
1571,7366,7.9,9.1,9.2,9.2,8.9,-10.0,-10.0,-10.0,2137375002c5745ee730f1cf6bbf559d7e01008cda868b6ea8808df56ffdf32c
1571,7366,7.6,8.6,9.5,9.2,8.8,-10.0,-10.0,-10.0,9fdf218670bfab7d5a065bda1e0cc5f3fe16a39104bbb9e695cd9c6a7df3d10c
1571,7366,8.0,9.1,9.2,9.2,8.9,-10.0,-10.0,-10.0,c650b0be6d9bc0b0e4dccc0b78ff317f821b16da1e63d578c696c8cfc8d487da
1571,7366,9.0,9.1,9.2,9.2,9.1,-10.0,-10.0,-10.0,6a4b6912997e493df6141782f6521aec73cd46e71733def49bb02661c7692927
1571,7366,8.5,8.6,9.5,9.2,9.0,-10.0,-10.0,-10.0,c41da0ba151991200b5939ee46a9ea0f86b10923a2963427608e813bc0725199
1571,7366,7.1,8.1,8.3,6.4,7.1,-10.0,-10.0,-10.0,7fb9161c14b656f235ad99ce67df4b6606976dfc0881dec3104c783fd4c71dbc
1571,7366,8.1,8.2,9.7,8.0,8.3,-10.0,-10.0,-10.0,4383932377691d2dd472a2a221208eeac94c518173dd00f826ca49dcea5a099b
1571,7366,9.0,8.1,8.1,4.0,6.2,-10.0,-10.0,-10.0,c31a87963fa0ecd54a7cb6ea6a3faabd9fab609beafe6172868e9b06f9a1b8d7
1571,7366,7.0,8.1,8.3,6.4,7.1,-10.0,-10.0,-10.0,1242e2c1245ee3d3f751db52e65b0e8fd28fe4af27dea6b844215e60a850c63e
1571,7554,8.0,-5.0,-5.0,-5.0,1.3,-10.0,-10.0,-10.0,99be83890b90c8fdd1ca6a6317c1e631b91d422775d1dd1ae6f39f0950e4a6a9
1571,7554,6.0,6.0,6.0,6.0,6.0,-10.0,-10.0,-10.0,38ae745f8305da87de92a8b368edbe7a7e52d8dee53c5c1b300d3a21dad7bbd2
1571,7554,9.0,8.0,8.5,9.5,9.0,-10.0,-10.0,-10.0,801bfa7f37b377660319f14b3bb875f7d993c5df24db60632f4fce90352fa9a4
1571,7554,7.0,5.0,7.0,6.7,6.5,-10.0,-10.0,-10.0,3f7e100eec70898f582a5f724ee042409c6e8e2b211b9884235444be300e7230
1571,7554,6.0,6.0,6.0,7.0,6.5,-10.0,-10.0,-10.0,cff590d903959827251ff49173aee7e838f06d9b40c3783ce6235539d3727ead
1571,7554,6.0,6.0,7.0,7.7,7.0,-10.0,-10.0,-10.0,93c7c2e70c695a565588d8bd29dbc3100022f82a05eb5ee0c7749f67e93759fd
1571,7554,6.0,6.0,6.5,7.0,6.5,-10.0,-10.0,-10.0,d5f6201045bef702e4ec15a42479b3ab872f44a344c3b92d0e508a79e8536355
1571,7554,8.5,8.0,8.0,8.0,8.0,-10.0,-10.0,-10.0,7fcccd2e91cac6716b9cc43171c7a44339768bd1d489204c69932a0fc3338a75
1571,7554,6.5,8.0,9.5,10.0,9.0,-10.0,-10.0,-10.0,f1c3aedff07ad524d55d67fc9ce591d8d68924c97c2f9d3ce7060beb2d2827ca
1571,7554,6.0,6.0,6.0,6.0,6.0,-10.0,-10.0,-10.0,c650b0be6d9bc0b0e4dccc0b78ff317f821b16da1e63d578c696c8cfc8d487da
1571,7554,6.0,7.0,6.0,7.7,7.0,-10.0,-10.0,-10.0,6a4b6912997e493df6141782f6521aec73cd46e71733def49bb02661c7692927
1571,7554,5.0,7.0,7.5,7.5,7.0,-10.0,-10.0,-10.0,c41da0ba151991200b5939ee46a9ea0f86b10923a2963427608e813bc0725199
1571,7554,4.5,6.0,7.0,6.5,6.1,-10.0,-10.0,-10.0,7fb9161c14b656f235ad99ce67df4b6606976dfc0881dec3104c783fd4c71dbc
1571,7554,8.0,7.0,8.0,8.4,8.0,-10.0,-10.0,-10.0,4383932377691d2dd472a2a221208eeac94c518173dd00f826ca49dcea5a099b
1571,7554,4.5,9.0,7.5,6.0,6.5,-10.0,-10.0,-10.0,c31a87963fa0ecd54a7cb6ea6a3faabd9fab609beafe6172868e9b06f9a1b8d7
1571,7554,4.5,6.0,7.0,7.2,6.5,-10.0,-10.0,-10.0,1242e2c1245ee3d3f751db52e65b0e8fd28fe4af27dea6b844215e60a850c63e
1571,7367,8.0,8.0,-5.0,-8.0,2.6,-10.0,-10.0,-10.0,99be83890b90c8fdd1ca6a6317c1e631b91d422775d1dd1ae6f39f0950e4a6a9
1571,7367,-5.0,-5.0,-5.0,-8.0,0.0,-10.0,-10.0,-10.0,17b9c96024c932378cfc52cfcc55b9d1cfe473f5665eae8606c784a9c4f3c843
1571,7367,8.0,8.0,10.0,8.6,8.6,-10.0,-10.0,-10.0,3f7e100eec70898f582a5f724ee042409c6e8e2b211b9884235444be300e7230
1571,7367,8.0,9.5,10.0,9.1,9.1,-10.0,-10.0,-10.0,d5f6201045bef702e4ec15a42479b3ab872f44a344c3b92d0e508a79e8536355
1571,7367,9.0,9.5,10.0,9.5,9.5,-10.0,-10.0,-10.0,7fcccd2e91cac6716b9cc43171c7a44339768bd1d489204c69932a0fc3338a75
1571,7367,9.0,9.5,10.0,9.5,9.5,-10.0,-10.0,-10.0,f1c3aedff07ad524d55d67fc9ce591d8d68924c97c2f9d3ce7060beb2d2827ca
1571,7367,9.0,8.5,10.0,9.1,9.1,-10.0,-10.0,-10.0,2137375002c5745ee730f1cf6bbf559d7e01008cda868b6ea8808df56ffdf32c
1571,7367,9.5,10.0,10.0,9.8,9.8,-10.0,-10.0,-10.0,9fdf218670bfab7d5a065bda1e0cc5f3fe16a39104bbb9e695cd9c6a7df3d10c
1571,7367,9.0,8.5,10.0,9.1,9.1,-10.0,-10.0,-10.0,c650b0be6d9bc0b0e4dccc0b78ff317f821b16da1e63d578c696c8cfc8d487da
1571,7367,9.0,8.5,10.0,9.1,9.1,-10.0,-10.0,-10.0,6a4b6912997e493df6141782f6521aec73cd46e71733def49bb02661c7692927
1571,7367,9.5,10.0,10.0,9.8,9.8,-10.0,-10.0,-10.0,c41da0ba151991200b5939ee46a9ea0f86b10923a2963427608e813bc0725199
1571,7367,9.5,9.5,10.0,9.6,9.6,-10.0,-10.0,-10.0,7fb9161c14b656f235ad99ce67df4b6606976dfc0881dec3104c783fd4c71dbc
1571,7367,9.0,9.5,10.0,9.5,9.5,-10.0,-10.0,-10.0,4383932377691d2dd472a2a221208eeac94c518173dd00f826ca49dcea5a099b
1571,7367,9.0,9.5,10.0,9.5,9.5,-10.0,-10.0,-10.0,1242e2c1245ee3d3f751db52e65b0e8fd28fe4af27dea6b844215e60a850c63e
